,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score
17,217.0651520395279,16.703502162805986,0.04781737327575684,0.023263227931319234,True,100,2,5,200,"{'bootstrap': True, 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.032701869078465715,-0.031641220121044845,-0.03719943723892421,-0.028483877931256583,-0.03338508509238787,-0.03335116905385605,-0.03560486886650312,-0.030459685700107673,-0.03164676105181089,-0.03173796010356615,-0.031287876573599584,-0.03315091061981006,-0.03394669749996622,-0.03293024874282245,-0.032165219660600854,-0.03503580010123451,-0.03130722933061391,-0.03154114273567698,-0.03257027413415185,-0.031248760967377803,-0.03320396452357275,-0.03265254395200728,-0.03246497169051635,-0.030722095539169113,-0.034199383683426704,-0.0319355775534867,-0.03256750513514574,-0.030516343327913416,-0.03391775425921731,-0.03234161393422874,-0.032141747930277874,-0.034528812674902584,-0.032220084750045536,-0.031816087762599726,-0.031110193175059482,-0.03225975216207467,-0.03341408973161002,-0.03374088979026422,-0.030215933994114517,-0.03313531853714756,-0.032353823872440846,-0.03190897917463869,-0.033808103050416885,-0.033637669862238644,-0.031244132170926857,-0.029402096113921906,-0.0318618456985929,-0.03296716976868469,-0.03457353364957251,-0.03498078545979963,-0.032544777950635824,0.0015710190748177918,25
18,435.1174399471283,22.610252941699024,0.08507875442504882,0.018191068161545382,True,100,2,5,400,"{'bootstrap': True, 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",-0.03270729981209025,-0.03163036523198192,-0.0371527195428385,-0.02853063232677914,-0.03329798181705005,-0.033220697457392846,-0.035509880248652634,-0.030387777108327636,-0.031555360655615976,-0.0316630615466374,-0.031095060988290367,-0.033403885223700615,-0.0337855986229284,-0.03294767256330974,-0.03215816118160847,-0.034976216542995084,-0.031339319767676996,-0.03151717111217167,-0.032495570167096456,-0.03132639641526769,-0.03306952991660125,-0.03249547571818784,-0.03252677963257213,-0.030709583825166944,-0.034279606081612304,-0.03190856894599343,-0.032340103231742294,-0.030211148098261222,-0.03381517195121395,-0.03228179193967489,-0.032003103936057715,-0.034399962359839345,-0.03207809561034028,-0.0319326538638284,-0.031145703867530683,-0.03237291057333256,-0.033291518721925754,-0.033574161982435194,-0.030095154631140722,-0.033074805621862796,-0.03214046124730422,-0.031638861203102865,-0.033647356118846096,-0.0334283311381697,-0.03138914320078436,-0.029190384364541022,-0.031852460313443645,-0.0330069476628513,-0.03452685907708666,-0.034867061444172266,-0.03247989049224067,0.0015674804440773587,17
19,873.3143848466873,35.359213037450274,0.17068305015563964,0.03622958211657706,True,100,2,5,800,"{'bootstrap': True, 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 800}",-0.03278825051794835,-0.03147577973635246,-0.037229772665394734,-0.028438962922606843,-0.03334654219053879,-0.033236859557840615,-0.03561841537402655,-0.030300651701492997,-0.031379753666144226,-0.03157880381082786,-0.031187958936841488,-0.033120795252155,-0.03361436707770306,-0.03291787627534668,-0.032074496272995245,-0.034928656742368266,-0.03126408693547729,-0.03140459043778244,-0.032493436730907245,-0.031313693308105135,-0.03306429376382768,-0.03249171567608642,-0.03246100200032588,-0.030762533305876888,-0.034151625920233686,-0.03183604211376665,-0.03243095541537187,-0.030199799447285625,-0.03377436388768524,-0.03225605470311071,-0.03190052336603434,-0.034396529395608735,-0.03212559228314665,-0.031992586301840494,-0.03097226520992208,-0.03235015068171522,-0.03316811638912151,-0.033722148622974485,-0.030150468109194892,-0.033098606936397566,-0.032224776946531065,-0.03157351747671188,-0.03344406032482611,-0.033343792833887255,-0.031450749250793573,-0.029124782204569377,-0.031912318190773094,-0.03284511319377433,-0.03459634847319356,-0.03464138990468331,-0.03244351944884251,0.0015747277728619638,13
20,100.19346507072449,7.63814062491584,0.02098744869232178,0.009711134108675959,True,100,2,10,100,"{'bootstrap': True, 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.033036808215450145,-0.032445676173478925,-0.037997523231618986,-0.029214792776312688,-0.03401176442485833,-0.03386382831521539,-0.0361976855532213,-0.03082659535748429,-0.03204244174880741,-0.0322259852018534,-0.03189294655937123,-0.03378200904027092,-0.03455336120959326,-0.03337003186057706,-0.03260445566934355,-0.03577183009455205,-0.031822960702054995,-0.03238403106977547,-0.033152310314214825,-0.03178977484088626,-0.03365526327615974,-0.0333468332022868,-0.03309806651205818,-0.031213863678036493,-0.034451261056179024,-0.032511585885968156,-0.0332613812624799,-0.030867333121162945,-0.0343143242230218,-0.03313087592053944,-0.03263221123180352,-0.03541257352866425,-0.03268894608113224,-0.03240539117621821,-0.03173751277972122,-0.032866645138719716,-0.03394096742165997,-0.03417381132299593,-0.030720305549634536,-0.03361749027520131,-0.03283388918186585,-0.032484703398903754,-0.034151728251646946,-0.03413401052177648,-0.03180989803087669,-0.030340039544450595,-0.03235342917352028,-0.03370021505720891,-0.03514508061166826,-0.03568429002083553,-0.03311341477590675,0.0015818319301561436,45
21,199.69185483932495,13.158198362995199,0.04458065986633301,0.03146796903884569,True,100,2,10,200,"{'bootstrap': True, 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.033209089662353544,-0.032278054112555125,-0.03774288368971702,-0.02900350211098134,-0.033813554128453396,-0.033880291626912556,-0.036095701303851604,-0.030832775790671906,-0.03218861938660559,-0.03206458705090754,-0.031778095701083586,-0.03377458621607875,-0.03452824772723284,-0.03326959038498759,-0.032596252182151224,-0.035533768925428026,-0.03169576306551071,-0.032192214828756935,-0.03310418933446683,-0.031760112184699124,-0.03368208843333207,-0.03319318735615242,-0.032996902155675537,-0.031039460234492684,-0.034510983877497375,-0.03245534017429094,-0.033050608342313555,-0.03087798047650483,-0.03438215299421593,-0.03283802219638215,-0.03254962803991805,-0.035139670255138415,-0.03263416278469374,-0.032473266356906165,-0.03170259553717973,-0.03271072400161638,-0.03393888824188376,-0.03428655144023773,-0.03072872152145893,-0.03358621032978271,-0.03277110625477643,-0.03238951976631279,-0.03410604353989494,-0.034127974189797856,-0.031648309565647674,-0.029898505867310143,-0.03233058856242231,-0.03349780872083598,-0.035008618835125356,-0.03543322885046727,-0.033026614566313374,0.0015787170360457782,41
22,398.95854127407074,22.121983377151132,0.08323259830474854,0.029337998213007543,True,100,2,10,400,"{'bootstrap': True, 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 400}",-0.03320109687134976,-0.032186169167713746,-0.03772908335616143,-0.029001718535792757,-0.03376755010998558,-0.03379022016969124,-0.03609685475115657,-0.030723646098039493,-0.03208644428572661,-0.03210411929926897,-0.031566369057197445,-0.03393884234874718,-0.03432963287493216,-0.03333511730393563,-0.032602453900068745,-0.03539562993431708,-0.03168928099308912,-0.03212376181944956,-0.033060070921543665,-0.03180171214113236,-0.033663654079336004,-0.03307301420135137,-0.033011871659832874,-0.031047631232534817,-0.03462948764203269,-0.032470628675054604,-0.03287741678521992,-0.03060840406366364,-0.034332732449987885,-0.03275294389333179,-0.03248538972421856,-0.034920448911798734,-0.03255703213060808,-0.03250250384634815,-0.03167491676132577,-0.03282684005861869,-0.03385732309065638,-0.03415241031667998,-0.030639795427863558,-0.033514783421147575,-0.03264943928152274,-0.032121903044117425,-0.03407742410990683,-0.03396329088906457,-0.03185409689218643,-0.029628709498981932,-0.032318139948516594,-0.033527500857913145,-0.0350504533173044,-0.03530102362466042,-0.03297241967550169,0.001587623816862786,37
23,796.5616566228866,27.23696900819064,0.15891162395477296,0.036698176794970144,True,100,2,10,800,"{'bootstrap': True, 'max_depth': 100, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",-0.03324307502434662,-0.031956364321252054,-0.03778018889210072,-0.028916239457561655,-0.03383459204235036,-0.03378015854115896,-0.03616744453250231,-0.030692075010737847,-0.03189576757665711,-0.03205943211116363,-0.03163233012848096,-0.03366300681234759,-0.034240720147900444,-0.0333015512106169,-0.03256472346002977,-0.03539941989815403,-0.03167494361654534,-0.032048826959121895,-0.03306411908548706,-0.03177019239285924,-0.03362920403340234,-0.033029781796052884,-0.033004841134443276,-0.031146293084022,-0.03449875066794145,-0.03240412637411468,-0.03290065078606865,-0.03062199843229431,-0.03436671915763607,-0.03272928318420625,-0.03241222147240422,-0.03494541428207614,-0.032634988292008865,-0.032559246757606734,-0.03150642647708455,-0.03280042654092094,-0.033754444218982466,-0.03426488757250589,-0.030645411051777875,-0.03358396098296807,-0.03272234896636427,-0.03210430536920085,-0.03395529911359215,-0.033885645681705934,-0.031913225969895036,-0.029626871672617114,-0.032364114290762594,-0.033417016991647376,-0.03514963220019227,-0.035139298664640814,-0.03294804012881021,0.0015944093474936495,35
24,136.45539545059205,9.975595641940494,0.029063844680786134,0.009886342561422706,True,200,1,2,100,"{'bootstrap': True, 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.03231599934314601,-0.031994640259589945,-0.037237180180944573,-0.02856671131890249,-0.033585532918892054,-0.033194246308661385,-0.0352660012650542,-0.030484023920383383,-0.03156136717578039,-0.03163052835834435,-0.031473472931908615,-0.03320182238566396,-0.03415109224723604,-0.03279186076239472,-0.031930481352596414,-0.03498252184941546,-0.0311252977357108,-0.031591701662570464,-0.03231942173589102,-0.03123955780489623,-0.03295206028776875,-0.03262623777118175,-0.03228380828407296,-0.030683321398079246,-0.03422687846807313,-0.03169709973244717,-0.032741034215612155,-0.03053734368651577,-0.03360775772458313,-0.03269830193845343,-0.0321070469651907,-0.034732829382704195,-0.03194311306193278,-0.031603818898458605,-0.030797632320271086,-0.032340200585448224,-0.03343875900044626,-0.03325209195589995,-0.03015382278249552,-0.03304931088926232,-0.03233586280212573,-0.03170885324293636,-0.03366499379206966,-0.03347963097399481,-0.03143834207317652,-0.029880927112349086,-0.031591721449543315,-0.03305149671774584,-0.034414066841014064,-0.03489893442006593,-0.032491615205838015,0.0015407491480204122,21
25,268.76118192195895,15.199883248100413,0.05029231071472168,0.007037636664068348,True,200,1,2,200,"{'bootstrap': True, 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0325564931889269,-0.03161148273457507,-0.03707688424269453,-0.02832715116786439,-0.033221582990062705,-0.03311159086031805,-0.035279154928724445,-0.030357159993119737,-0.03154819006065799,-0.031514735777172995,-0.031151546358457394,-0.0329958763270866,-0.03388076988020117,-0.03270462359673312,-0.031806225616961226,-0.03481580607765648,-0.031031295315306625,-0.03136963132986765,-0.032336797718361614,-0.031191327404969393,-0.032885925108245236,-0.03250790117842497,-0.03231677976177418,-0.03046322648711519,-0.03402819806316905,-0.031820327019506406,-0.032503258969851276,-0.03032688317781994,-0.03365843893191769,-0.0323146579370984,-0.03201857469984392,-0.03440292336605789,-0.03185069075528308,-0.031589325809868875,-0.030946628663376847,-0.03220018730924119,-0.03338180593042644,-0.0334380533845972,-0.030196036946035013,-0.03310988437368262,-0.032272727427350295,-0.03166770632405223,-0.03357530923431938,-0.03337436440605466,-0.031191247710140774,-0.0294734580642592,-0.031546662057865486,-0.03288973979474281,-0.034316619293508176,-0.03464114229336079,-0.032375940200974146,0.0015437380238118529,5
26,539.4165573835373,23.785780231027072,0.10174592971801757,0.019547235558852478,True,200,1,2,400,"{'bootstrap': True, 'max_depth': 200, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-0.03260523706869939,-0.03159520062348636,-0.03714371742956279,-0.028326667799950685,-0.03308570015935889,-0.03309998359172323,-0.03526873472657363,-0.030220382096632848,-0.03141970601726002,-0.031444471619761126,-0.03093526818500544,-0.033201717227869625,-0.0336431410069919,-0.03279597953686557,-0.031812580261631765,-0.034768248641427225,-0.031066885965920072,-0.0312957166126994,-0.032326878136954895,-0.031183337466656937,-0.03286900677244673,-0.03231129598395369,-0.03237520225761125,-0.030484186965404267,-0.034205625822003434,-0.03180418230816054,-0.032268742625149074,-0.03001627294794577,-0.03358453262542827,-0.032128696812255136,-0.03194598372872845,-0.03420329842793864,-0.03184217451448595,-0.03167529384723517,-0.030920455891705674,-0.0322653596240374,-0.033162666397226995,-0.03332816763717843,-0.029947737899100046,-0.03305305815967161,-0.032084164704510455,-0.03136435933525054,-0.03349467371624956,-0.033208284837735705,-0.03127359061121531,-0.029067453628939127,-0.03155660951483868,-0.03286483819022729,-0.03431330900162145,-0.03455989887889014,-0.03230837355684354,0.001573738623954992,3
